,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder
525,two_moons,10000,9,REJ-ABC,1179900563,0.7622,0.8072,0.0018973947,0.0018974543,0.09857339,0.5655,0.8015,0.001023829,0.0010236502,0.099423915,,0.007263203461964925,inf,inf,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/25,25
526,two_moons,100000,2,REJ-ABC,1234550849,0.5465,0.5509,0.00012767315,0.00012743473,0.091697186,0.5055,0.5555,0.00078845024,0.0007869005,0.09111819,,0.10499484539031982,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/5,5
527,two_moons,10000,3,REJ-ABC,1113015482,0.69555,0.84195,0.00094366074,0.00094401836,0.102899075,0.56,0.8105,0.0010426044,0.0010534525,0.10187177,,0.1022118091583252,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/7,7
528,two_moons,1000,1,REJ-ABC,3567761458,0.9063,0.93635,0.0043314695,0.004332781,0.18411969,0.894,0.902,0.0047489405,0.0047529936,0.18395936,,0.10394575595855712,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/0,0
529,two_moons,100000,3,REJ-ABC,4001740690,0.55205,0.67465,0.00012791157,0.0001282692,0.096064076,0.486,0.574,-0.00043010712,-0.0004310608,0.092126295,,0.10598504543304443,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/8,8
530,two_moons,100000,6,REJ-ABC,404969866,0.5918,0.6291,0.0019078255,0.001906395,0.089985326,0.5465,0.563,0.0022035837,0.0022057295,0.092789754,,0.008354489008585613,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/17,17
531,two_moons,1000,6,REJ-ABC,1759331961,0.91675,0.9426,0.0020490885,0.002048254,0.19815297,0.9,0.931,0.001650095,0.0016533136,0.19568652,,0.006161967913309733,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/15,15
532,two_moons,100000,4,REJ-ABC,559147404,0.61035,0.67265,0.004772663,0.004770279,0.09108563,0.5245,0.537,0.0014196634,0.0014230013,0.091239884,,0.008610947926839193,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/11,11
533,two_moons,10000,7,REJ-ABC,2403012307,0.68605,0.8378,0.004891515,0.0048942566,0.10250367,0.499,0.8325,0.0019792318,0.0019812584,0.1029063,,0.007407061258951823,inf,inf,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/19,19
534,two_moons,1000,10,REJ-ABC,146842524,0.9249,0.947,0.24484313,0.24463278,0.25956124,0.9245,0.9425,0.25565678,0.2552306,0.26048896,,0.008379634221394856,inf,inf,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/27,27
535,two_moons,10000,1,REJ-ABC,809159449,0.80465,0.81095,0.0077137947,0.0077131987,0.09665716,0.574,0.573,0.00927496,0.009272456,0.09686884,,0.10446459452311198,,,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/1,1
536,two_moons,1000,4,REJ-ABC,900100702,0.938,0.9448,0.07867384,0.07867426,0.21816964,0.925,0.9365,0.0054496527,0.005436778,0.21584506,,0.1053954283396403,,,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/9,9
537,two_moons,100000,9,REJ-ABC,3008192963,0.6088,0.6627,0.0074883103,0.0074892044,0.090362564,0.5355,0.5925,0.006199777,0.006201327,0.09126924,,0.00872365633646647,inf,inf,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/26,26
538,two_moons,1000,2,REJ-ABC,3273639736,0.91785,0.93255,0.0128622055,0.012852073,0.18681662,0.9065,0.891,0.013194561,0.013183355,0.19301534,,0.10697755018870035,inf,inf,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-58-42/3,3
539,slcp,100000,10,SMC-ABC,622136082,0.959,0.97195,0.038410902,0.039957047,1.3579073,0.921,0.932,0.03601706,0.03575313,1.3783407,,0.1002289613087972,30.94945249622787,29.32339164852132,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/29,29
540,slcp,1000,7,SMC-ABC,3411611505,0.9933,0.98945,0.08457279,0.52649224,28.446518,0.979,0.9695,0.07769132,0.5152731,28.534698,,0.005393707752227783,39.658957514025865,39.86352827070001,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/18,18
541,slcp,100000,8,SMC-ABC,4055564453,0.9821,0.97985,0.092427015,0.46985435,23.95798,0.954,0.9565,0.09670353,0.4623624,23.965467,,0.08234682083129882,36.636532238742845,36.86213413477584,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/23,23
542,slcp,10000,10,SMC-ABC,2986050339,0.9959,0.99855,0.051257014,0.054739118,1.2662392,0.9815,0.991,0.04470396,0.047703505,1.2759321,,0.03414223194122314,34.76621996786621,31.87121110752338,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/28,28
543,slcp,10000,5,SMC-ABC,1054850467,0.95715,0.9629,0.06771767,0.11096215,19.702051,0.9345,0.9165,0.06446159,0.10624951,19.513868,,0.06310539245605469,38.0203295736903,38.45368469387325,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/13,13
544,slcp,10000,8,SMC-ABC,3623279317,0.9854,0.98,0.09077966,0.50511384,23.543129,0.956,0.958,0.09125674,0.5050884,23.270533,,0.023563035329182944,37.4206234203053,36.835234657150096,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/22,22
545,slcp,1000,3,SMC-ABC,1364369737,0.97965,0.9813,0.071504354,0.2577182,22.926968,0.963,0.9425,0.06485987,0.24625641,22.820974,,0.12689435482025146,39.59665901281638,39.83897309440577,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/6,6
546,slcp,10000,6,SMC-ABC,2268757264,0.9473,0.94985,0.04979098,0.09214711,10.034743,0.922,0.9265,0.04192829,0.076328814,9.890879,,0.032365306218465166,34.47704901215185,33.56690593183291,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/16,16
547,slcp,100000,5,SMC-ABC,3812070908,0.94665,0.95095,0.039541483,0.09773946,20.686644,0.918,0.9085,0.039061427,0.10319346,20.711922,,0.08398830890655518,37.294344395514045,37.143979363854974,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/14,14
548,slcp,10000,2,SMC-ABC,2990078168,0.97215,0.97585,0.11438823,0.3815583,21.238829,0.96,0.9465,0.119743586,0.3730103,21.046562,,0.15771457354227703,37.71335531976168,36.40318251908838,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/4,4
549,slcp,100000,7,SMC-ABC,2537216344,0.9876,0.9854,0.072185636,0.5163057,28.728298,0.9655,0.967,0.069271326,0.5162081,28.82843,,0.11164523760477701,35.76225225225314,35.04746934614642,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/20,20
550,slcp,10000,4,SMC-ABC,2853658199,0.9674,0.9686,0.09183121,0.32017708,2.6506054,0.9525,0.955,0.08517933,0.33500713,2.6440363,,0.018385819594065347,31.067491589386194,31.116198674019152,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/10,10
551,slcp,1000,9,SMC-ABC,2038317055,0.9726,0.97275,0.15048087,0.30059278,8.386312,0.954,0.9395,0.15232569,0.3040111,8.5044,,0.007591768105824789,36.58392700308109,37.269890891744716,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/24,24
552,slcp,1000,5,SMC-ABC,3206564749,0.97615,0.97675,0.071925044,0.21239197,19.668896,0.967,0.955,0.07045591,0.21017653,19.64028,,0.00857539971669515,39.450025513607336,39.33556033122896,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/12,12
553,slcp,1000,8,SMC-ABC,1583822328,0.9902,0.9886,0.09262061,0.4829895,23.006222,0.974,0.9695,0.091745615,0.48160678,23.072357,,0.0057473421096801754,39.79401818786893,41.48436985486569,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/21,21
554,slcp,100000,1,SMC-ABC,2924438771,0.97945,0.97885,0.106959224,0.4248062,18.769268,0.9585,0.954,0.102404,0.42333192,18.747456,,0.21149001121520997,35.130209901992984,35.50057044757882,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/2,2
555,slcp,10000,9,SMC-ABC,1504338063,0.9522,0.95395,0.08836615,0.15667987,7.237319,0.937,0.9265,0.09084356,0.16222936,7.3265524,,0.024279717604319254,35.83144945426852,35.50699127014533,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/25,25
556,slcp,100000,2,SMC-ABC,744926889,0.9662,0.9696,0.12729752,0.39196664,21.501366,0.948,0.927,0.12596393,0.37899092,21.80582,,0.2022140661875407,36.62129881081992,38.24615493099621,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/5,5
557,slcp,10000,3,SMC-ABC,35424184,0.9609,0.9619,0.02388215,0.09060067,23.383919,0.931,0.9215,0.023018599,0.09201872,23.427418,,0.1547918160756429,38.49001157499412,37.64232172418596,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/7,7
558,slcp,1000,1,SMC-ABC,450998533,0.9869,0.9858,0.10529554,0.4167629,17.009298,0.9725,0.962,0.10217786,0.41507384,17.33762,,0.1340165615081787,38.87084824688517,37.102705847830975,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/0,0
559,slcp,100000,3,SMC-ABC,2573363039,0.93665,0.9368,0.024236798,0.078882754,23.812323,0.9105,0.894,0.020699024,0.06972259,23.789738,,0.21468451817830403,38.52109630387295,36.83179123881134,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/8,8
560,slcp,100000,6,SMC-ABC,3003075146,0.93775,0.9402,0.043148637,0.11459708,9.8122635,0.9125,0.9055,0.04398334,0.113378406,9.850256,,0.16424856185913086,35.038833728185715,34.278238107332236,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/17,17
561,slcp,1000,6,SMC-ABC,2765739938,0.9805,0.9827,0.15286362,0.32664055,8.31382,0.9695,0.9645,0.14468884,0.3098157,8.341081,,0.0097000519434611,36.54228551074825,34.99111650109457,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/15,15
562,slcp,100000,4,SMC-ABC,2400010519,0.96565,0.96665,0.09929991,0.32287627,2.6860728,0.9425,0.944,0.10125852,0.3313709,2.7398481,,0.0915194829305013,30.003617228587405,29.498353873685907,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/11,11
563,slcp,10000,7,SMC-ABC,479196593,0.98995,0.98675,0.08318293,0.5310326,28.186153,0.97,0.974,0.0834353,0.5398759,28.01958,,0.043327669302622475,36.815454891233784,34.76305490191895,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/19,19
564,slcp,1000,10,SMC-ABC,2212945186,0.9634,0.963,0.18252832,0.30491623,4.5601454,0.9275,0.9285,0.17177695,0.28419563,4.5860567,,0.008242066701253254,34.63289710393868,36.26801528780254,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/27,27
565,slcp,10000,1,SMC-ABC,3758045969,0.98035,0.9779,0.13807178,0.4437031,18.787895,0.9615,0.9565,0.1406672,0.4487116,18.849371,,0.14955978393554686,36.20581795649723,35.08520897931547,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/1,1
566,slcp,1000,4,SMC-ABC,2966654413,0.9872,0.9871,0.13724482,0.5282439,4.815997,0.981,0.984,0.14831948,0.5330316,4.802412,,0.1311326026916504,34.024262310462646,33.54667300026149,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/9,9
567,slcp,100000,9,SMC-ABC,2462200626,0.94015,0.9429,0.07824981,0.14453584,7.664129,0.9175,0.9025,0.08069825,0.14886826,7.5491495,,0.10467544396718344,34.38535851318797,34.27792630350435,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/26,26
568,slcp,1000,2,SMC-ABC,99016161,0.983,0.9832,0.18502438,0.4603353,21.033632,0.9635,0.9515,0.1852268,0.463146,21.258877,,0.13395509719848633,38.41612623380358,39.32051545603662,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-40-05/3,3
569,gaussian_linear_uniform,100000,10,SMC-ABC,3789858269,0.8222,0.789,0.038819313,0.046319485,1.6003103,0.7845,0.759,0.042041063,0.051548064,1.6131209,,0.11188141504923503,5.224001442004485,3.977233051042677,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/29,29
570,gaussian_linear_uniform,1000,7,SMC-ABC,1822757335,0.9495,0.9462,0.1819992,0.18686134,1.9668963,0.933,0.9325,0.17685717,0.18325359,1.953809,,0.0065898895263671875,5.971440573816585,4.474257760872289,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/18,18
571,gaussian_linear_uniform,100000,8,SMC-ABC,4133872248,0.8347,0.8109,0.05707121,0.06978792,1.6245818,0.78,0.7875,0.053405285,0.065436184,1.6300623,,0.14616276423136393,5.78658444897289,4.1435640627849,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/23,23
572,gaussian_linear_uniform,10000,10,SMC-ABC,282308413,0.9078,0.8938,0.17110837,0.15221453,1.520575,0.87,0.8645,0.17788672,0.15632558,1.5307875,,0.030519560972849528,8.3619894639956,6.202855304107315,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/28,28
573,gaussian_linear_uniform,10000,5,SMC-ABC,2666527809,0.97785,0.97625,0.22892141,0.24544,1.3182452,0.9585,0.961,0.21884418,0.23632336,1.327159,,0.021141250928243,10.668374761024323,8.389262542447781,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/13,13
574,gaussian_linear_uniform,10000,8,SMC-ABC,3570284791,0.913,0.9044,0.042950273,0.045862198,1.3382182,0.883,0.8905,0.04172969,0.0447613,1.340322,,0.03524202505747477,8.599251718268075,6.350090025017897,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/22,22
575,gaussian_linear_uniform,1000,3,SMC-ABC,3190167371,0.994,0.9938,0.43594578,0.4880435,2.629258,0.993,0.9905,0.43594214,0.49012882,2.6228313,,0.13871866861979168,6.35220596173606,5.002698077568026,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/6,6
576,gaussian_linear_uniform,10000,6,SMC-ABC,3763988843,0.96185,0.96015,0.11695778,0.110951066,1.3077757,0.93,0.946,0.11318469,0.1060797,1.2989928,,0.02414941390355428,9.971308571004792,7.638175122631193,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/16,16
577,gaussian_linear_uniform,100000,5,SMC-ABC,2042427315,0.76485,0.73915,0.03056395,0.033931613,1.541899,0.7285,0.691,0.029972017,0.03425598,1.5316689,,0.14585053126017253,5.973708334476248,4.275905329689232,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/14,14
578,gaussian_linear_uniform,10000,2,SMC-ABC,3345420796,0.95105,0.9479,0.21665537,0.19569945,1.5142281,0.94,0.944,0.22432733,0.20023501,1.5263566,,0.16776625315348306,10.327063072637726,8.066052328327695,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/4,4
579,gaussian_linear_uniform,100000,7,SMC-ABC,1314215291,0.75545,0.71935,0.025477767,0.026981592,1.5310366,0.707,0.6945,0.025726557,0.027100444,1.5359883,,0.19314098358154297,5.588195513362361,4.0177477467477525,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/20,20
580,gaussian_linear_uniform,10000,4,SMC-ABC,692108492,0.88755,0.87295,0.06946373,0.070068,1.5018816,0.842,0.8335,0.064986825,0.06431627,1.50302,,0.030743233362833657,7.663174053766346,5.448298394016004,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/10,10
581,gaussian_linear_uniform,1000,9,SMC-ABC,1586425526,0.97495,0.9742,0.3192117,0.3282449,2.1471913,0.976,0.97,0.32013357,0.33048156,2.1645384,,0.0069340825080871586,6.0595475681398465,4.5744772398484255,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/24,24
582,gaussian_linear_uniform,1000,5,SMC-ABC,4120264135,0.97125,0.96975,0.2932372,0.29153192,2.0079904,0.9625,0.9615,0.28109503,0.28198463,2.0261197,,0.0058794776598612465,7.0708064318239385,5.0611529177290135,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/12,12
583,gaussian_linear_uniform,1000,8,SMC-ABC,1966048368,0.9878,0.98815,0.3933537,0.43223134,2.401483,0.985,0.978,0.38701156,0.42550617,2.3966808,,0.010136047999064127,6.848121509858998,5.113148138985677,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/21,21
584,gaussian_linear_uniform,100000,1,SMC-ABC,931849996,0.8441,0.8192,0.04624319,0.05857414,1.6188,0.7805,0.768,0.0507949,0.058948398,1.6317067,,0.2839608828226725,5.299531079700151,3.9635040981804797,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/2,2
585,gaussian_linear_uniform,10000,9,SMC-ABC,3868073286,0.88025,0.858,0.06310952,0.05863142,1.455128,0.8195,0.8265,0.061614633,0.057648897,1.4411314,,0.03388661543528239,7.89468212880727,5.7608818311967465,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/25,25
586,gaussian_linear_uniform,100000,2,SMC-ABC,1653778747,0.8433,0.81435,0.042490423,0.06769359,1.6966662,0.7775,0.775,0.041000843,0.06557542,1.6918458,,0.27271944681803384,5.762346716523364,4.216259789344378,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/5,5
587,gaussian_linear_uniform,10000,3,SMC-ABC,1005767254,0.90735,0.89045,0.03561592,0.033170342,1.472017,0.8485,0.8445,0.040988088,0.037673593,1.461065,,0.16943211555480958,6.4880269429365285,4.507519208653646,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/7,7
588,gaussian_linear_uniform,1000,1,SMC-ABC,1318386273,0.9818,0.98125,0.31161836,0.3481857,2.2216878,0.979,0.975,0.31350097,0.34357968,2.2186818,,0.10820461908976237,6.177545217074393,4.722554030867326,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/0,0
589,gaussian_linear_uniform,100000,3,SMC-ABC,4048879685,0.89805,0.8743,0.08608669,0.11503518,1.842021,0.855,0.8525,0.08546507,0.11367178,1.822526,,0.23058811823527017,5.086235409593042,4.042850896884439,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/8,8
590,gaussian_linear_uniform,100000,6,SMC-ABC,3018146721,0.78795,0.7582,0.036435306,0.037556052,1.557303,0.741,0.719,0.03893119,0.04057765,1.54684,,0.12139374415079753,5.363021420859236,3.929123357413999,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/17,17
591,gaussian_linear_uniform,1000,6,SMC-ABC,1988041096,0.96545,0.9611,0.24689656,0.26887524,2.0869846,0.957,0.9595,0.24571115,0.27059102,2.0703297,,0.005972548325856527,6.477129119833441,4.7342397243288294,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/15,15
592,gaussian_linear_uniform,100000,4,SMC-ABC,103716987,0.7909,0.7624,0.030712783,0.03912276,1.58611,0.737,0.732,0.02972883,0.03728801,1.5912775,,0.12265407244364421,5.623153703614406,4.015426419210851,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/11,11
593,gaussian_linear_uniform,10000,7,SMC-ABC,935310179,0.9096,0.9011,0.03756547,0.039491415,1.3214595,0.869,0.856,0.03547132,0.037342787,1.3112978,,0.022934722900390624,8.731809545302355,6.396612521601264,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/19,19
594,gaussian_linear_uniform,1000,10,SMC-ABC,3006040127,0.9759,0.97575,0.30676758,0.34936216,2.201704,0.9715,0.962,0.31642312,0.35917792,2.2216244,,0.007476182778676351,7.143297251239092,5.264091693385144,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/27,27
595,gaussian_linear_uniform,10000,1,SMC-ABC,1067174366,0.97305,0.97335,0.17242622,0.15670526,1.3169938,0.961,0.9635,0.17248166,0.1532867,1.2965181,,0.14789249102274576,9.199899050606897,6.927583935351322,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/1,1
596,gaussian_linear_uniform,1000,4,SMC-ABC,204188964,0.9624,0.95835,0.19757468,0.23522502,2.0512502,0.9475,0.946,0.19777846,0.24028307,2.0398421,,0.13419588406880698,5.9571100049165535,4.53103665966171,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/9,9
597,gaussian_linear_uniform,100000,9,SMC-ABC,278461437,0.80505,0.78315,0.044858336,0.04821354,1.5629377,0.7795,0.7605,0.042591453,0.044739246,1.5798254,,0.15454673767089844,5.567605986849793,4.085883030890061,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/26,26
598,gaussian_linear_uniform,1000,2,SMC-ABC,692967207,0.94895,0.94235,0.17600685,0.25159484,2.0763903,0.922,0.9285,0.17243588,0.24880785,2.0693831,,0.1132569154103597,6.1707232305907125,4.69656571352982,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/10-04-58/3,3
599,gaussian_linear_uniform,100000,10,REJ-ABC,4094504857,0.9281,0.9236,0.14089257,0.15712255,1.9144211,0.9115,0.9055,0.13752222,0.15475607,1.89554,,0.0058751662572224935,5.00241506708329,4.082755366162682,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-04-21/29,29
600,gaussian_linear_uniform,1000,7,REJ-ABC,1246249917,0.97405,0.97195,0.25634497,0.27461806,2.2052283,0.9655,0.9645,0.25161982,0.26799995,2.2118716,,0.004866409301757813,5.434399066871553,4.3088088239012405,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-04-21/18,18
601,gaussian_linear_uniform,100000,8,REJ-ABC,1790573619,0.93795,0.9322,0.16108549,0.18465823,1.9237342,0.912,0.8945,0.15588033,0.17575198,1.9112161,,0.009005455176035564,5.196872452683856,4.209939813830686,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-08/08-04-21/23,23
