task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
two_moons,10³,3,1000 2 .8 KDE,0.99205,0.42235518,0.8072949,,0.054645971457163496,,90195c65-7253-4041-acf5-3864f08a9b1e
slcp_distractors,10⁴,3,100 .5 .5,0.9991,0.088379025,386.8111,,0.2111029942830404,,906623b7-ca23-4e4e-8c01-7af42d667269
gaussian_linear_uniform,10⁴,2,100 .5 .5 KDE,0.9788,0.15714157,1.598896,,0.044654897848765064,10.403781209331452,2117277b-2255-484b-84ad-cf4937770552
bernoulli_glm,10³,6,1000 2 .2,0.9996,0.53799695,44.548794,,0.017275035381317142,6.737629846190728,9f76dc0e-6894-450a-83ac-f75ef6335840
two_moons,10³,1,100 2 .5,0.93095,0.00221169,0.1928356,,0.0159899632136027,inf,5f311e4a-02e0-4f70-8f5c-0ca1825f45d2
lotka_volterra,10⁴,9,100 2 .5 KDE,0.9985,0.51032656,72.12111,,2.698522186279297,20.88480790446985,9c2bcdd8-f960-4ff6-9f00-07068c2d4c48
slcp_distractors,10⁴,3,100 2 .8 KDE,0.98535,0.1142745,387.35608,,0.2572916030883789,,54b2fd26-7600-492b-b8be-949aebdcf086
gaussian_linear,10⁴,2,100 .5 .5 KDE,0.93525,0.10122502,1.4534098999999998,,0.03051421642303467,13.033434541446473,7fe8810e-aa1f-4bf7-9b6d-d915e12a538c
two_moons,10⁵,6,100 2 .8,0.6395,0.0001745224,0.09751643,,0.13779603640238444,inf,8f795c2e-dff7-4ba2-8cbf-32cc040cebe6
sir,10⁴,7,1000 .5 .8 KDE,0.96775,0.4419520000000001,84.99412,,0.8676457722981771,18.753824590480725,c8d68ab9-5769-42a4-89f5-1bf8129373c3
sir,10⁵,6,100 .5 .2,0.7309,0.052399337,22.693611,,4.719430033365885,17.483030104850823,64535304-8f43-4cc1-bb6a-1b0be0833c2a
bernoulli_glm,10⁵,1,100 2 .5,0.99545,0.01467979,9.243914,,0.3928012530008952,10.892858285525637,67c751e7-827e-497e-92f8-68378d099a52
slcp,10⁵,6,100 2 .5,0.9969,0.010381103,10.173271000000002,,0.3559865951538086,38.19825698124288,cd55dc7e-108d-48eb-a448-580fe374fa16
lotka_volterra,10³,6,1000 2 .5,1.0,0.55950135,217.91579,,0.4576063474019368,23.53763899041562,1b7798ad-7819-4b65-90a6-c290a35f45f0
slcp_distractors,10⁴,1,100 .5 .5,0.9989,0.1500839,895.0021,,0.21076226234436035,,9e57d64b-7e36-4f6a-a0fc-3e0a336ebd00
sir,10⁴,6,1000 .5 .2 KDE,0.9009,0.32470414,48.815983,,1.062212626139323,17.008368925022108,749a52c9-41a7-456d-bfaa-683930bb65cf
sir,10³,7,100 .5 .5 KDE,0.96355,0.42108,70.45211,,0.4740262985229492,19.572644618937762,0dbd91b1-da78-4e78-a25e-1a77ea8d646e
bernoulli_glm_raw,10⁵,1,1000 .5 .2,0.9682,0.06532323,3.7416575,,0.34717626571655275,9.410971612114528,d2ecf9c4-e23b-41c8-9f1a-3dd3016168ed
slcp_distractors,10⁴,6,100 2 .5 KDE,0.9765,0.17644519,347.63632,,0.24096848169962565,,c7ef476e-7dc6-4b3b-ba25-95ca5a1c9d1d
lotka_volterra,10⁴,2,1000 .5 .5 KDE,0.99975,0.5542611999999999,64.85000600000001,,1.6819686889648438,21.17064744438585,91938701-20ce-461b-a7dc-0b0857fc04d8
gaussian_linear_uniform,10⁵,1,100 2 .8,0.9962,0.06403738,1.5940566,,0.8574494043986003,10.108743144008024,3530839f-bce9-4b8a-8bb8-7752d8ae05ff
gaussian_linear_uniform,10⁴,1,100 2 .2,0.9956,0.06315756,1.623066,,0.11762970288594565,8.601173796921023,7b552f6f-a9b2-48ac-ae8e-aede37b9ace4
slcp,10⁴,8,1000 .5 .5 KDE,0.98855,0.11999619,21.467793,,0.09844021797180176,40.485599004547545,0781bfe5-197a-4553-b27f-7d9fa9af1633
gaussian_linear_uniform,10³,1,1000 2 .8,0.99925,0.52148426,2.9850278,,0.013652257124582928,7.157656353393286,f863a0ae-caa0-4fc6-8f17-3362e7359b7a
gaussian_mixture,10³,2,1000 2 .8 KDE,0.97375,0.5644088,11.192495,,0.04122922420501709,12.534409018442345,a842166d-ed9b-4c3d-9ecf-99654f4c12f7
slcp,10³,2,100 2 .2 KDE,0.98805,0.17099774,20.447758,,0.01943576733271281,39.493605771895524,d08ea250-5a09-4c8f-b32a-7a7dbf3ee224
slcp,10³,6,1000 2 .2 KDE,0.97455,0.18412638,12.761443,,0.07866982618967693,37.08290425081528,fa469ec3-ba24-4827-9787-1d4dcc303931
slcp_distractors,10³,8,1000 2 .5 KDE,0.9927,0.2202872,427.53302,,0.08081574440002441,,d0796285-f642-4006-9cfc-b46e874b923c
gaussian_mixture,10³,8,100 2 .2,0.8763,0.34677744,2.1629167,,0.014922730127970378,10.93145256623194,25715fa5-aebd-4839-85e7-32282bf54b0e
two_moons,10³,5,1000 2 .8 KDE,0.9954,0.044907093,0.8397523000000001,,0.05553305943806966,,a6f7cfac-22f9-4349-9be3-99ade494f67f
two_moons,10⁴,3,100 .5 .5 KDE,0.7209,0.004932046,0.09242573,,0.05164025624593098,inf,d99fcb45-5bcd-4047-9b47-3dc45f784366
slcp,10³,3,100 .5 .2 KDE,0.9828,0.07035148,23.964458,,0.01762063900629679,40.01817346413762,1e5f2268-df8f-4c6f-bc6b-2be3e20a810d
lotka_volterra,10³,7,100 .5 .5 KDE,0.99995,0.5586229,,,0.507386589050293,,7e6ac6c5-3349-4dc1-bf65-542d97f69e29
slcp,10⁵,7,100 .5 .5,0.99865,0.03406906,28.5092,,0.25083057085673016,37.14850774803552,09e63946-7a2c-489f-86ea-3e1acfe37274
sir,10⁵,9,100 .5 .2 KDE,0.6124,0.052255154000000005,26.814175,,4.852945454915365,14.397841925307885,26e8ba7e-f79d-4193-ad83-49c56600b66f
gaussian_linear,10³,3,1000 2 .8,0.9869,0.25904638,2.0313382,,0.013383376598358155,13.763290307770117,4ed47897-9eef-4617-9cc0-0eaa98dd8a51
gaussian_mixture,10³,1,1000 .5 .8,0.9811,0.5375297,11.502339,,0.01190246343612671,13.925189645153955,ada5a862-20a5-4a60-b187-c6e7e1db414f
gaussian_linear_uniform,10³,6,1000 .5 .2 KDE,0.9901,0.4732896,2.8592944,,0.0482365091641744,4.9202494299236585,2c2edaf6-1f55-482d-b375-4d6921570190
slcp,10⁵,2,1000 2 .8,0.98795,0.15643752,20.826468,,0.2261113166809082,37.450811792442884,18cbd036-c4be-42bf-8d82-4ff1d0f73a38
bernoulli_glm_raw,10⁵,1,1000 2 .8 KDE,0.93375,0.12998182,3.8729835,,0.5425850550333658,10.453971024667108,ecc0193a-4067-4f04-98eb-8ea2ccaaa30c
bernoulli_glm,10⁴,8,1000 .5 .8 KDE,0.99215,0.43501183,25.85107,,0.1295605977376302,9.658505581856557,be47de09-87fb-4eee-b1e3-135032e0d5d5
bernoulli_glm_raw,10⁵,6,1000 2 .5 KDE,0.9864,0.489317,5.0,,0.4563170433044434,9.794291022105783,a6ee1d26-fec4-41b6-b7cb-2ca4eaf5caa6
gaussian_linear_uniform,10⁴,8,100 2 .5 KDE,0.9181,0.139323,1.872021,,0.12254904905954996,5.407268224207506,0fda6b1f-70ad-4fb2-8ebf-15aee86ccf72
lotka_volterra,10³,4,100 .5 .8 KDE,0.9999,0.5553435999999999,,,0.5175929069519043,,1d8d9847-4f94-4756-b68c-3670de748814
bernoulli_glm,10⁴,7,1000 .5 .2 KDE,0.9869,0.39497375,25.69178,,0.11102836926778158,9.02908548608649,40f1339c-a975-403a-91ca-41e70bf62048
slcp_distractors,10⁵,5,100 .5 .8,0.9999,0.16002429,897.5065,,2.0155962626139323,,87791c56-9687-4de8-90df-7935a2850966
bernoulli_glm_raw,10⁵,9,1000 2 .5,0.9847,0.036642015,3.4641016,,0.3905271530151368,10.396849551006758,d9678152-82cf-4541-ad60-49f05dc55660
gaussian_mixture,10³,7,1000 2 .5 KDE,0.97085,0.5620633,12.833677,,0.056563254197438566,13.824769620243394,70d6691d-40ae-441a-9bee-f2860147637b
gaussian_mixture,10⁵,3,1000 .5 .5 KDE,0.6759,0.0047022104,1.1149685,,0.17302818298339845,9.2519898640259,039ba531-39ae-4a7c-ab70-1b664fa3029c
bernoulli_glm_raw,10⁴,9,1000 2 .5,0.99775,0.3906239,4.472136,,0.060621972878774015,8.878567008339587,2789a804-9866-445a-9c23-3adfbdef9af6
gaussian_linear_uniform,10⁴,4,100 2 .5 KDE,0.8942,0.109107494,1.8664793,,0.12484487692515055,5.5232820186511615,687b5d71-5bba-4812-a05e-647cdba4d15e
gaussian_linear,10⁵,5,100 2 .8,0.99675,0.030214906,1.4190083,,0.1009691079457601,11.927190803876071,71c350c1-e703-4896-b07c-7f93d7192e4e
slcp_distractors,10⁵,6,1000 .5 .8 KDE,0.97635,0.18328375,350.2572600000001,,1.9729654947916664,,1a5b92d2-87cd-4eb6-a1ca-ad0102b709b6
slcp,10⁵,7,1000 .5 .2,0.99485,0.062119126,28.708187,,0.10046022733052573,38.99672186114225,2c672e0c-4bd5-427c-a483-743ee7ffaafd
slcp_distractors,10⁴,4,100 .5 .5 KDE,0.9929,0.40392813,569.3666,,0.34227714538574217,,26be9c12-ef93-47a5-b0e2-4727edc0e1f6
gaussian_mixture,10⁵,6,1000 2 .8,0.78455,0.0038836002,0.721938,,0.1701009432474772,10.79426086676172,9cd0faa8-a994-4858-af5b-49e5c972b0c4
sir,10⁴,3,100 .5 .8,0.80125,0.013695478,19.748417,,0.8512371063232422,15.759570782678493,c29b33ab-893d-4cd8-bf82-1a781fac0181
slcp,10³,3,1000 .5 .5 KDE,0.9863,0.10438311,25.133709,,0.061380918820699064,40.329695280406135,3760e16c-be26-41fc-a45d-f0a5ddbfc1e2
sir,10⁵,9,100 2 .5 KDE,0.6315,0.068050504,26.627054,,4.909219360351561,14.791999844430526,1fa6d32f-6169-4aeb-8a56-f5becdb03036
gaussian_linear_uniform,10⁵,8,1000 .5 .5 KDE,0.8767,0.23490751,1.9133592,,0.22391266822814945,10.200392661723846,0a4710db-80c8-4c5e-a6de-f28c724f017b
bernoulli_glm_raw,10³,1,100 2 .8 KDE,0.9988,0.49224615,5.2915025,,0.02684945265452067,10.94579848351613,cd401e78-ba9b-4532-afee-e10faa965ddb
gaussian_mixture,10⁴,8,100 2 .8,0.8641,0.023464918,1.064163,,0.03230410814285278,10.533075838634232,16591670-e3f4-40f5-9de2-cb089938371f
gaussian_linear,10⁴,5,1000 .5 .8 KDE,0.7436,0.05175078,1.5558891,,0.06323725382486979,11.875383275855908,07e4cb4a-fa05-4e7d-b2d9-f4ae60fefe98
gaussian_mixture,10⁵,8,1000 2 .5 KDE,0.6885,0.0024318695000000003,0.8923458000000001,,0.1786250909169515,8.681684275937249,37a29cd1-ff88-42fa-9670-60e10ff776c3
two_moons,10³,10,1000 .5 .8 KDE,0.99695,0.5794975,1.3376176000000002,,0.05776656071345011,,3e2beb07-2e51-476b-946f-b3956a5d5b42
bernoulli_glm,10³,10,100 .5 .2,0.99935,0.60018915,23.36607,,0.01784607172012329,12.655173067063227,19a2bf72-3e49-430e-b456-b3d99134cd3d
bernoulli_glm,10⁵,6,100 .5 .2 KDE,0.9989,0.26347828,11.480188,,0.4232044219970703,12.702673474926405,69c229b0-c79b-4c1e-8ab5-09e97381c85f
slcp,10⁵,8,1000 2 .5 KDE,0.9798,0.10367143,23.906067,,0.22567323048909504,37.34522533463857,aba0a2bb-0002-4427-95a8-f3e786e8da94
slcp,10³,6,1000 .5 .5 KDE,0.97555,0.18463743,13.090918,,0.06054474512736002,36.76220539540511,3bf143ba-5c5b-4a52-a179-faa91d9d2072
slcp,10⁴,5,1000 2 .8,0.9961,0.070613146,18.625103,,0.03359036048253377,39.96861028184078,80a4bd4e-5e5f-48fa-aa57-9d5628e19b69
sir,10⁴,9,1000 .5 .8 KDE,0.974,0.53500766,88.69611,,0.9032978057861328,17.113379432115032,19da1c48-9932-4999-8796-124eb783db38
two_moons,10⁵,2,100 .5 .2 KDE,0.5643,0.00033688545,0.09124303,,0.16221070289611814,inf,4533d4c8-687a-4b2e-be70-a8ca2663301a
gaussian_linear_uniform,10³,3,1000 2 .5 KDE,0.9985,0.57112586,3.5099058,,0.04796874125798544,5.212066972664575,733ace89-8b98-4122-a596-e311711f09a5
slcp_distractors,10³,1,100 2 .8,0.99915,0.15486145,894.22974,,0.035773313045501715,,7d06f493-a19f-451f-ad7e-67b73067baac
slcp,10³,5,1000 2 .8,0.98785,0.10209608,23.313656,,0.012690436840057374,43.08232676397938,2c7e5586-1f47-4504-bdbc-a42b225b371d
gaussian_linear,10⁵,8,1000 2 .5 KDE,0.85695,0.12562388,1.9877923,,0.10121533075968424,12.596574493691866,18c744cf-0ca4-4e58-8930-2e12bf3d1bf1
bernoulli_glm,10³,9,100 2 .5 KDE,0.9967,0.4489397,28.233198,,0.027491541703542077,10.736664291832694,079d97ac-f200-4a6d-ab31-8db467b951e5
lotka_volterra,10⁴,5,1000 .5 .2 KDE,0.99965,0.552848,63.19075400000001,,1.279590098063151,20.81072903684869,db0b26a9-eb03-414d-a7dc-0dd442a062a1
bernoulli_glm,10⁵,9,1000 .5 .5,0.95065,0.1074329,10.783585,,0.4122215588887533,11.225248725837558,40fedce0-115b-49ac-90f6-861a0f08e4d6
gaussian_linear_uniform,10⁴,9,1000 .5 .5 KDE,0.96125,0.2891457000000001,2.2069626,,0.06845478216807048,5.482248044678234,71fe6816-bbfd-442c-8084-d86a70600368
slcp_distractors,10⁴,5,1000 .5 .2 KDE,0.9793,0.10656083,896.6029,,0.2816782633463541,,8a57096b-7eab-4acb-86f5-d59ce8e5f8d0
sir,10³,7,1000 .5 .5 KDE,0.9975,0.55043423,326.32574,,0.4688116391499838,,2a682c72-0bec-4bc2-9794-54f34fa8b312
bernoulli_glm,10⁴,7,1000 2 .2,0.9978,0.33638912,25.507149,,0.0570722778638204,8.371736112493709,8218bca0-49c3-4cab-90df-6a981ca999a1
slcp_distractors,10⁴,2,1000 .5 .2 KDE,0.98695,0.25318134,379.3041,,0.2756922403971354,,827c6c06-d5a5-4eff-b1c3-cb7ab5c8d93b
sir,10³,7,100 .5 .8 KDE,0.96625,0.47797823,73.73601500000002,,0.5633043924967448,20.05790450924089,0291adcc-667f-4604-a0d1-0ee877517a0d
two_moons,10³,10,1000 2 .2 KDE,0.9961,0.57358557,1.2959404,,0.041416907310485834,,9d32a830-aad6-460f-8421-a97530e9a14d
gaussian_linear_uniform,10⁴,6,1000 .5 .2 KDE,0.9471,0.23006767,2.0995482999999995,,0.06773183345794677,5.234063871453349,838eee53-108f-448c-84c3-1666efdf03c6
sir,10³,1,1000 .5 .8,0.99115,0.58839256,385.1266,,0.4068827311197917,19.946505433670488,ec6b47e7-6e98-4f5f-bcce-9d3f9b43d7d2
bernoulli_glm_raw,10⁵,3,100 2 .8,0.99665,0.12532097,3.6055512,,0.43002901077270506,11.704843081950116,4e9ac189-0b6e-4eb7-8cb4-e4e6af329936
bernoulli_glm_raw,10⁵,10,1000 .5 .8 KDE,0.97625,0.40482414,5.477226,,0.4852908452351888,9.88603447987344,7e73a8e4-ddb1-4676-9250-fbbf3b503262
slcp,10³,7,1000 .5 .5,0.9983,0.12048507,28.55835,,0.012435301144917806,44.37629896940317,edc697b6-2041-4eda-a4a4-2f924cdf016f
gaussian_linear_uniform,10³,6,1000 .5 .8,0.9986,0.47867495,2.743607,,0.012994428475697836,7.031724120807088,4c31fa38-2e5e-42a7-b356-ab67c9766852
gaussian_linear,10⁴,7,1000 .5 .5 KDE,0.81585,0.09656954,1.7345734,,0.060614871978759775,12.421429720767929,21fe929e-eaa5-4215-a7a7-8ad5ba15b7bd
two_moons,10⁴,10,100 2 .8 KDE,0.75665,0.0008498430000000001,0.09437753,,0.05274647871653239,inf,2e276a7f-98b8-4570-aeba-1410b2f2d5f3
slcp_distractors,10³,1,100 .5 .8,0.99915,0.15786564,895.81354,,0.03212513526280721,,303b220b-c1dd-43fc-8854-3d758a67dc05
bernoulli_glm,10⁵,4,100 2 .2 KDE,0.8537,0.044332862,12.238728,,0.3898301760355632,12.293901363405721,03903cfa-cabf-4258-a7f5-84fceaf58268
two_moons,10⁵,10,100 2 .8 KDE,0.6525,0.0078073740000000015,0.08935317400000001,,0.2656362215677897,inf,4d7704d8-17a6-4c28-b86d-dc0fc579636b
gaussian_mixture,10³,7,1000 .5 .2 KDE,0.97855,0.5692664000000001,12.795246,,0.0561725656191508,13.85257018765793,1844beda-e26b-46b1-aacb-cd610148fb90
bernoulli_glm,10⁴,5,100 2 .2 KDE,0.93395,0.23697263,20.877665,,0.0640261173248291,10.611686140219831,18f89a31-126e-4d41-9b38-c744587d5063
gaussian_linear,10⁴,10,100 .5 .2 KDE,0.8420000000000001,0.08725023,1.7281411,,0.025149428844451902,12.838599698013587,2a9d666b-07f3-48d5-aa71-2fe52e58b404
gaussian_linear_uniform,10³,9,1000 2 .8 KDE,0.99435,0.51265246,3.0050213,,0.04932206471761068,4.9640265189668,a5d088c9-7830-4ba6-854a-ef99a939f006
bernoulli_glm_raw,10⁵,1,1000 2 .8,0.9869,0.057129025,3.7416575,,0.4384884516398112,9.84378303541851,086380dd-1858-4b9f-946c-b953fbd0aeaf
two_moons,10³,3,100 2 .5,0.9352,0.0023612976000000003,0.1507412,,0.013706703980763754,inf,a8be12bd-7aa1-44e9-81df-4c63f73ec9d8
slcp,10⁵,10,1000 2 .2,0.9838,0.055124283,1.3683767,,0.11456151008605955,32.194809880112786,cede7d2a-5bb3-419e-99ca-e9e9dda76871
gaussian_linear,10⁴,5,1000 .5 .5,0.9573,0.055090427,1.5204864,,0.02427229881286621,12.198188648338395,e68f0213-ca6e-4fc3-857f-f3819a6cb116
lotka_volterra,10⁴,8,1000 2 .8 KDE,0.9999,0.5537586999999999,83.13728,,1.3556713104248046,20.750371925004327,813bef21-4019-4fca-9eec-47a886addd62
gaussian_mixture,10⁴,6,100 2 .5,0.79905,0.008789301,1.0403136,,0.025491742293039958,11.611400540295884,1af7b6d1-da89-4a04-ab83-9890809d6782
lotka_volterra,10⁴,2,100 .5 .5 KDE,0.99905,0.57099015,17.289652,,2.3852739969889325,20.74785024856132,09e12457-9edc-48bd-ac85-a4956e5e59cf
gaussian_linear,10⁴,2,100 2 .8 KDE,0.8887,0.1630376,1.6829526,,0.03166507482528687,13.481250372951912,ab96a1ed-47f1-4347-98b9-a67794aa6c56
gaussian_linear_uniform,10³,10,100 .5 .5,0.9991,0.448892,2.2006025,,0.015151433149973553,12.01112404207351,7d5b8bd9-cee8-4822-8909-fbb1c6ed5a0a
slcp,10⁵,10,100 .5 .8,0.9954,0.065746665,1.4371548,,0.16863317489624025,32.710169522001124,5d375123-7cdb-48e1-9a28-c17ae7fdf5a8
bernoulli_glm_raw,10⁴,7,1000 .5 .8,0.9979,0.37262577,5.2915025,,0.06582066615422567,8.238713051025218,bbcc0644-4826-489a-96a7-acc83a2b08f6
bernoulli_glm,10⁵,6,100 2 .8 KDE,0.85805,0.18345487,14.719851,,0.4203002611796061,12.049404858778935,733b595f-ba4f-452f-97c4-38142a1f0f70
gaussian_mixture,10³,10,1000 2 .8 KDE,0.987,0.55599415,14.491831,,0.05773262182871501,13.623636965387142,86ded615-9b79-48d6-8e36-af8f9e2ff7b5
lotka_volterra,10³,2,100 .5 .5 KDE,0.99975,0.5537886,,,0.6178246815999349,,7d66c4db-1ff2-4f03-acbc-0fa9eb43fbbf
slcp,10³,2,100 .5 .2 KDE,0.9855,0.17581451,20.968695,,0.01916450659434001,39.982369172346615,56074cfc-3e30-423f-a922-1b7818d417e1
gaussian_linear,10³,3,1000 2 .5 KDE,0.9281,0.24874818,2.0774848,,0.05072282950083415,13.540750370519524,b848f54d-5e67-4482-957a-5249051de528
bernoulli_glm,10³,1,100 .5 .8,0.9997,0.62124336,22.920723,,0.017512369155883792,11.674077690954087,69eb7956-17d4-41f3-92c7-b0305a118843
gaussian_linear,10⁵,4,100 .5 .2,0.99975,0.21981454,1.5805541,,0.07102186679840088,13.807617892664574,f49609d8-6ff4-43b1-9e72-0c9f8ddc4236
lotka_volterra,10³,1,1000 2 .2,1.0,0.55581915,145.79776,,0.4594549179077149,23.87960135624721,5df95d4f-d84b-489f-af66-18b462ebc439
bernoulli_glm,10⁴,1,100 2 .5,0.99595,0.079375505,10.401514,,0.07289230028788249,11.058304828455247,395557e0-8cd5-4b78-8574-d10b00bef49e
gaussian_linear,10⁴,10,100 2 .5,0.99695,0.09681678,1.6802857,,0.026132766405741373,13.024659695457721,ee76dce8-d9c2-4672-844c-75a4a1d06ce9
bernoulli_glm,10⁵,10,100 2 .5,0.99685,0.05283153,15.295637,,0.4124997774759928,12.135728504346552,faeac331-6bd6-4cbe-9453-43004afcdaa6
sir,10⁵,7,100 .5 .5 KDE,0.59615,0.0008863210699999999,21.540659,,6.090375773111979,15.93829016619874,226a718b-d5a5-4481-841f-9a083aee576f
bernoulli_glm_raw,10⁴,8,1000 2 .2 KDE,0.99205,0.52626747,5.477226,,0.13014883995056153,9.837869889334154,5f848074-4af1-4e0a-992c-a352fc655d9b
sir,10³,7,1000 2 .5 KDE,0.99685,0.54965997,320.04453,,0.4622154235839844,,214238d7-f9eb-427c-bd0c-e471c6d80ed9
lotka_volterra,10³,4,1000 .5 .2 KDE,0.9999,0.55584466,,,0.5859504699707031,,452fdcc8-4742-4a79-afdd-79ab0542f8ad
bernoulli_glm_raw,10⁴,7,1000 2 .8 KDE,0.9963,0.502212,5.5224953,,0.10118058522542317,9.231208705715275,d114db8f-b2c2-489b-ad75-8d9c1c165ad5
gaussian_linear_uniform,10⁴,10,1000 .5 .5,0.99015,0.23835951,2.0979548,,0.03183989524841309,7.806676999114143,36347b04-cee8-4269-b48e-21f88985c7a9
sir,10⁴,6,1000 .5 .5,0.91265,0.34879607,53.211838,,0.800826899210612,17.329416909139738,9851236f-8e95-4a6d-ae9c-95d1e9cef14b
two_moons,10⁵,9,100 .5 .8,0.58,0.00071179867,0.09197255,,0.1377330780029297,inf,68db52cc-6e5a-4286-8ade-48517479d2ee
gaussian_mixture,10⁴,1,1000 .5 .5,0.8216,0.4065207,2.2737508,,0.03323959112167359,9.7495961807523,a0f7b7f2-b9dc-4ec1-bcd1-9ca3381f8865
bernoulli_glm,10³,7,100 .5 .2,0.9995,0.62975466,17.51231,,0.016595359643300375,12.690679963677864,88597c12-63ef-4bc4-9559-9fb864126cbd
gaussian_linear,10⁴,5,100 2 .8,0.99715,0.04911971,1.5000848999999998,,0.02419617970784505,12.163918618414945,1eca40eb-5709-4d47-9edb-e6868cb8b6c7
gaussian_mixture,10³,8,100 .5 .2 KDE,0.81945,0.12168759,1.4751695,,0.02397330204645793,9.804866884106124,b524937c-d9aa-4335-b56b-b568f2f71b62
gaussian_mixture,10⁵,10,1000 2 .5,0.6554,0.001544714,0.5859757,,0.12860790888468426,9.32734221369113,5ce46cdc-8534-4025-a5f1-a5f22ce194a0
slcp_distractors,10³,10,1000 .5 .8,0.9938,0.48999745,347.76453,,0.030711090564727782,,5c4dcf79-74e4-435d-9b33-565d3adcbc84
bernoulli_glm_raw,10⁵,9,100 .5 .5,0.99945,0.22242415,3.4641016,,0.4015542984008789,12.49601129499583,1c47b7ff-fb3c-4409-8423-3cb9d4a00375
lotka_volterra,10⁵,7,1000 .5 .5 KDE,0.99115,0.5503869,27.425163,,11.056452433268227,18.571791780168766,4e45048e-ed6e-44b6-b8b4-96f2233d60c4
sir,10⁵,9,1000 2 .8 KDE,0.70405,0.1422121,29.698484000000004,,4.936973571777344,15.225269411990528,45b3bf71-1a62-48ba-9674-5e84d2d6e2a3
gaussian_linear_uniform,10³,10,100 2 .2,0.99835,0.23683107,2.1015573,,0.019219466050465903,8.961600897084052,296d339c-e2b5-43a4-ae20-a2b829a63f27
gaussian_mixture,10⁵,10,100 2 .5,0.75035,0.054322124000000006,0.25030255,,0.10109168688456216,10.563477998802634,87daf880-1ef6-4a14-a733-ef8ded4db61f
gaussian_linear_uniform,10⁴,1,100 .5 .5,0.99835,0.14059496,1.2672615,,0.03639005819956462,10.65271355605411,a81a9a39-3725-47dc-95b9-a047eda13bb0
sir,10³,1,1000 2 .5 KDE,0.9885,0.5711465,379.6775,,0.4840718587239584,,3545e965-0aa1-4029-b3bb-2eb925aa9362
slcp_distractors,10⁴,6,100 .5 .2,0.99825,0.17640334,347.78857,,0.21413381894429528,,3fc14ffc-58e1-4c58-aebe-2bbd9292a58d
lotka_volterra,10³,4,1000 2 .2 KDE,0.99985,0.5582891999999999,,,0.500936222076416,,cc7b5e7f-9310-4216-8170-72a1d3b99eae
bernoulli_glm_raw,10³,3,100 .5 .5,0.99985,0.70438826,4.2426405,,0.017950451374053954,13.322352113112052,bea6d30a-f5b3-4df5-ade3-da693802eb3a
two_moons,10³,2,1000 .5 .8,0.9914,0.04224646,0.7176174,,0.011616686979929606,,56331b4c-8baa-4be7-b8c9-79c267d70c9c
slcp,10³,6,100 2 .8 KDE,0.9716,0.09372294,8.918436,,0.01944533586502075,36.869231097272674,5f53c7f4-5b62-4140-a6aa-6eeae582407d
gaussian_mixture,10⁴,1,100 2 .2 KDE,0.7365,0.011787295,0.41758984,,0.03384031852086385,10.3060039842345,e88694da-20da-4aab-a0db-16cc8abe5f6d
bernoulli_glm_raw,10³,5,100 .5 .5,1.0,0.63387215,5.7445626,,0.01864989995956421,10.917890571007502,115f4bbf-9286-4c47-b4a0-824b5d7b5675
slcp,10⁴,2,1000 2 .8 KDE,0.98595,0.18167603,19.314346,,0.0981595516204834,39.052595911875365,135af2b7-4982-4713-9075-155540acbee2
slcp_distractors,10⁵,9,1000 .5 .8 KDE,0.97715,0.2647087,712.6486,,2.0934911092122395,,7074fbf0-3847-4cbb-b74a-78135ff7a478
slcp,10⁴,9,100 .5 .8 KDE,0.97015,0.13969123,6.8624234,,0.05173727671305338,34.45131206080601,498e5cd8-5475-45c2-934c-035fd0f02422
slcp_distractors,10⁴,4,1000 .5 .5,0.9981,0.38143408,571.1609,,0.21380602518717448,,02e5a59a-298c-4c03-a1ff-45836d5f619b
slcp,10⁴,5,100 2 .2 KDE,0.9595,0.051856518,20.945328,,0.06289520661036173,38.05522079926496,6c37eed4-f557-43bf-a265-d5c90e32ada6
bernoulli_glm,10⁵,1,1000 .5 .2 KDE,0.76285,0.023801386,11.235853,,0.4135865211486817,10.489106731247388,c0f35f3a-a7ce-4fd9-96d1-059a5465e07a
slcp,10³,1,1000 2 .8 KDE,0.9908,0.13505745,17.815517,,0.06241610447565715,38.991169690324114,d59a2f87-ade9-4ce4-a67b-0923e21fe018
slcp_distractors,10⁴,6,1000 2 .5,0.99245,0.19280738,348.6040000000001,,0.2092001438140869,,0b664d6a-89b6-46d4-a1eb-9db650beb002
gaussian_mixture,10⁴,8,100 2 .2,0.80145,0.006882905999999999,0.8630190999999999,,0.02241874138514201,9.423366999361367,fa764584-ce0e-4ae1-99e9-3d32df044331
gaussian_linear,10⁵,9,100 2 .8 KDE,0.8059999999999999,0.02405727,1.4568069,,0.10339725812276204,11.672815130982134,3af184a1-fd80-4ad1-8366-77f84d2a9763
slcp_distractors,10⁴,2,100 2 .5 KDE,0.989,0.270541,380.89526,,0.2517612298329671,,3d8874cb-9e15-45bb-b573-392d73fa8a87
slcp,10³,3,1000 .5 .2,0.9903,0.107043386,25.077175,,0.012873796621958415,42.61132282510263,d93de587-ad7b-4828-8ac6-c31d4f3fa7c7
gaussian_linear_uniform,10³,4,100 2 .8 KDE,0.97155,0.25294507,2.2151885,,0.02850282589594523,6.16587096584656,b3757fc9-79cb-4d4f-99a5-bd6212614289
